"","X","Year","District","Block","Crop","Yield"
"314",2730,2015,"D9","B74","Bajra",0.306922304869179
"315",2731,2015,"D9","B75","Bajra",0.306922304869179
"316",2732,2015,"D9","B76","Bajra",-1.69131472323598
"317",2733,2015,"D10","B77","Bajra",-1.69131472323598
"318",2734,2015,"D10","B78","Bajra",-1.69131472323598
"319",2735,2015,"D10","B79","Bajra",-1.69131472323598
"320",2736,2015,"D10","B80","Bajra",-1.69131472323598
"321",2737,2015,"D10","B81","Bajra",-1.69131472323598
"322",2738,2015,"D8","B82","Bajra",0.893238163853495
"323",2739,2015,"D8","B83","Bajra",0.893238163853495
"324",2740,2015,"D8","B84","Bajra",1.49429697480453
"325",2741,2015,"D8","B85","Bajra",0.35115116076935
"326",2742,2015,"D8","B86","Bajra",-1.69131472323598
"327",2743,2015,"D8","B87","Bajra",-1.69131472323598
"328",2744,2015,"D21","B88","Bajra",-1.69131472323598
"329",2745,2015,"D21","B89","Bajra",-1.69131472323598
"330",2746,2015,"D21","B90","Bajra",-1.69131472323598
"331",2747,2015,"D21","B91","Bajra",-1.69131472323598
"332",2748,2015,"D21","B92","Bajra",-1.69131472323598
"333",2749,2015,"D21","B93","Bajra",-1.69131472323598
"334",2750,2015,"D14","B94","Bajra",-1.69131472323598
"335",2751,2015,"D14","B6","Bajra",0.306922304869179
"336",2752,2015,"D14","B95","Bajra",0.306922304869179
"337",2753,2015,"D14","B96","Bajra",0.306922304869179
"338",2754,2015,"D20","B97","Bajra",-1.69131472323598
"339",2755,2015,"D20","B98","Bajra",-1.69131472323598
"340",2756,2015,"D20","B99","Bajra",-1.69131472323598
"341",2757,2015,"D20","B100","Bajra",-1.69131472323598
"342",2758,2015,"D20","B101","Bajra",-1.69131472323598
"343",2759,2015,"D20","B102","Bajra",-1.69131472323598
"344",2760,2015,"D7","B103","Bajra",0.62899910168068
"345",2761,2015,"D7","B104","Bajra",-0.148975132871043
"346",2762,2015,"D7","B105","Bajra",0.280838620620361
"347",2763,2015,"D7","B106","Bajra",0.564356927672738
"348",2764,2015,"D7","B107","Bajra",0.398782236354149
"349",2765,2015,"D7","B108","Bajra",1.24933715751128
"350",2766,2015,"D7","B109","Bajra",0.126604661583867
"351",2767,2015,"D11","B110","Bajra",0.750344937099097
"352",2768,2015,"D11","B121","Bajra",0.0528899017502493
"353",2769,2015,"D11","B122","Bajra",0.456619970992834
"354",2770,2015,"D11","B111","Bajra",-0.646833280055018
"355",2771,2015,"D11","B123","Bajra",-0.334963142297403
"356",2772,2015,"D11","B112","Bajra",0.0551580482066683
"357",2773,2015,"D11","B113","Bajra",0.0551580482066683
"358",2774,2015,"D11","B114","Bajra",0.0551580482066683
"359",2775,2015,"D16","B115","Bajra",0.60518356388828
"360",2776,2015,"D16","B116","Bajra",0.136811320637753
"361",2777,2015,"D16","B117","Bajra",1.29243194018324
"362",2778,2015,"D16","B118","Bajra",0.53713917019571
"363",2779,2015,"D16","B119","Bajra",1.19036534964439
"364",3634,2016,"D22","B1","Bajra",0.272900108022894
"365",3635,2016,"D22","B120","Bajra",0.263827522197218
"366",3636,2016,"D22","B3","Bajra",0.0426832426963637
"367",3637,2016,"D22","B4","Bajra",0.545077682793176
"368",3638,2016,"D22","B5","Bajra",0.382905211159216
"369",3639,2016,"D22","B6","Bajra",0.709518300883555
"370",3640,2016,"D22","B7","Bajra",0.763953815837611
"371",3641,2016,"D22","B8","Bajra",0.885299651256029
"372",3642,2016,"D22","B9","Bajra",0.78890342685822
"373",3643,2016,"D4","B10","Bajra",0.245682350545866
"374",3644,2016,"D4","B11","Bajra",1.16541573862378
"375",3645,2016,"D4","B12","Bajra",1.08603061264911
"376",3646,2016,"D4","B13","Bajra",0.830864136301972
"377",3647,2016,"D4","B14","Bajra",1.3355267228552
"378",3648,2016,"D4","B15","Bajra",0.818389330791668
"379",3649,2016,"D18","B16","Bajra",0.572295440270204
"380",3650,2016,"D18","B17","Bajra",0.593842831606185
"381",3651,2016,"D18","B18","Bajra",0.980561802425627
"382",3652,2016,"D18","B19","Bajra",1.20964459452395
"383",3653,2016,"D18","B20","Bajra",0.708384227655345
"384",3654,2016,"D18","B21","Bajra",1.6451287141564
"385",3655,2016,"D18","B22","Bajra",1.42738665434017
"386",3656,2016,"D1","B23","Bajra",0.494044387523748
"387",3657,2016,"D1","B24","Bajra",0.117532075758191
"388",3658,2016,"D1","B25","Bajra",-0.103612203742663
"389",3659,2016,"D1","B26","Bajra",0.511055485946891
"390",3660,2016,"D1","B27","Bajra",0.751479010327307
"391",3661,2016,"D1","B28","Bajra",0.404452602495197
"392",3662,2016,"D1","B29","Bajra",0.367028185964283
"393",3663,2016,"D1","B30","Bajra",-0.339499435210241
"394",3664,2016,"D1","B31","Bajra",0.1901127623636
"395",3665,2016,"D1","B32","Bajra",-0.260114309235575
"396",3666,2016,"D17","B33","Bajra",0.323933403292322
"397",3667,2016,"D17","B34","Bajra",0.634669467821727
"398",3668,2016,"D17","B35","Bajra",0.656216859157708
"399",3669,2016,"D17","B36","Bajra",0.28197269384857
"400",3670,2016,"D17","B37","Bajra",0.413525188320873
"401",3671,2016,"D6","B38","Bajra",0.856947820550791
"402",3672,2016,"D6","B39","Bajra",1.46707921732751
"403",3673,2016,"D6","B40","Bajra",0.456619970992834
"404",3674,2016,"D6","B41","Bajra",0.103923197019677
"405",3675,2016,"D6","B42","Bajra",1.02252251186938
"406",3676,2016,"D19","B43","Bajra",0.635803541049937
"407",3677,2016,"D19","B44","Bajra",0.783233060717173
"408",3678,2016,"D19","B45","Bajra",0.746942717414469
"409",3679,2016,"D19","B46","Bajra",0.267229741881846
"410",3680,2016,"D19","B47","Bajra",0.556418415075271
"411",3681,2016,"D19","B48","Bajra",0.141347613550591
"412",3682,2016,"D19","B49","Bajra",0.726529399306697
"413",3683,2016,"D5","B50","Bajra",0.737870131588793
"414",3684,2016,"D5","B51","Bajra",0.757149376468354
"415",3685,2016,"D5","B52","Bajra",-0.0367018832783019
"416",3686,2016,"D5","B53","Bajra",1.01118177958728
"417",3687,2016,"D12","B54","Bajra",0.60631763711649
"418",3688,2016,"D12","B55","Bajra",0.824059696932715
"419",3689,2016,"D12","B56","Bajra",0.440742945797901
"420",3690,2016,"D12","B57","Bajra",0.343212648171884
"421",3691,2016,"D12","B58","Bajra",0.700445715057879
"422",3692,2016,"D3","B60","Bajra",1.3117111850628
"423",3693,2016,"D3","B61","Bajra",0.322799330064112
"424",3694,2016,"D13","B62","Bajra",0.387441504072054
"425",3695,2016,"D13","B63","Bajra",0.133409100953124
"426",3696,2016,"D13","B64","Bajra",0.28197269384857
"427",3697,2016,"D13","B65","Bajra",0.702713861514298
"428",3698,2016,"D15","B66","Bajra",-1.69131472323598
"429",3699,2016,"D15","B67","Bajra",-0.452906758031192
"430",3700,2016,"D15","B68","Bajra",0.60518356388828
