"","District","Location","Quarter","Depth"
"1074","Hisar","Mangali-Pz","August 2015",4.8
"1075","Hisar","Mehanda-DW","August 2015",NA
"1076","Hisar","Mirka","August 2015",1.78
"1077","Hisar","Moda Khera-DW","August 2015",NA
"1078","Hisar","Mothmajri","August 2015",10.07
"1079","Hisar","Narnaud S","August 2015",NA
"1080","Hisar","Pali-DW","August 2015",NA
"1081","Hisar","Rajthal1","August 2015",NA
"1082","Hisar","Samani","August 2015",7.49
"1083","Hisar","Sorkhi-Pz","August 2015",2.05
"1084","Hisar","Talwani Badshahpur-
DW","August 2015",NA
"1085","Hisar","Talwani Rana-DW","August 2015",NA
"1086","Hisar","Thurana-DW","August 2015",NA
"1087","Hisar","Umra","August 2015",NA
"1088","Jhajjar","Location","August 2015",NA
"1089","Jhajjar","Asanda-DW","August 2015",NA
"1090","Jhajjar","Badli","August 2015",NA
"1091","Jhajjar","Bagoa","August 2015",NA
"1092","Jhajjar","Bahadurgarh","August 2015",NA
"1093","Jhajjar","Beri","August 2015",NA
"1094","Jhajjar","Bhurawas-Pz","August 2015",NA
"1095","Jhajjar","Chamanpura","August 2015",3.2
"1096","Jhajjar","Chhara","August 2015",5.06
"1097","Jhajjar","Chuchakwas","August 2015",4.06
"1098","Jhajjar","Dehkora-DW","August 2015",NA
"1099","Jhajjar","Dighal","August 2015",NA
"1100","Jhajjar","Dubhaldhan","August 2015",NA
"1101","Jhajjar","Dulhera","August 2015",2.84
"1102","Jhajjar","Gabhana","August 2015",NA
"1103","Jhajjar","Goria-DW","August 2015",NA
"1104","Jhajjar","Hasanpur","August 2015",NA
"1105","Jhajjar","Jakhoda-DW","August 2015",NA
"1106","Jhajjar","Jhajjar","August 2015",1.12
"1107","Jhajjar","Jhajjar1","August 2015",NA
"1108","Jhajjar","Jharli","August 2015",NA
"1109","Jhajjar","Kaliawas- DW","August 2015",NA
"1110","Jhajjar","Kamalgarh-DW","August 2015",NA
"1111","Jhajjar","Kheri Asra DW","August 2015",NA
"1112","Jhajjar","Kherka Gujjar- DW","August 2015",NA
"1113","Jhajjar","Kulasi","August 2015",1.4
"1114","Jhajjar","Lakeria- DW","August 2015",NA
"1115","Jhajjar","Lohari- Pz","August 2015",NA
"1116","Jhajjar","Matanhail-Pz","August 2015",NA
"1117","Jhajjar","Mudsa","August 2015",NA
"1118","Jhajjar","Salhawas","August 2015",NA
"1119","Jhajjar","Sasroli-DW","August 2015",NA
"1120","Jhajjar","Silana-DW","August 2015",NA
"1121","Jhajjar","Subnah","August 2015",NA
"1122","Jhajjar","Wazirpur","August 2015",NA
"1123","Jhajjar","Yaqubpur","August 2015",NA
"1124","Jind","Alewa","August 2015",NA
"1125","Jind","Alewa Pz","August 2015",NA
"1126","Jind","Anta-Pz","August 2015",NA
"1127","Jind","Baroda","August 2015",NA
"1128","Jind","Belrakha","August 2015",NA
"1129","Jind","Bhambewa-DW","August 2015",NA
"1130","Jind","Bhana Barahman-DW","August 2015",NA
"1131","Jind","Bhongra-Dw","August 2015",NA
"1132","Jind","Bhuslana-Pz","August 2015",NA
"1133","Jind","Bibipur-OW","August 2015",NA
"1134","Jind","Brahmanwas","August 2015",8.59
"1135","Jind","Chhabri","August 2015",NA
"1136","Jind","Dalamwala-DW","August 2015",NA
"1137","Jind","Danoda Khurd-Pz","August 2015",NA
"1138","Jind","Dhigana-DW","August 2015",NA
"1139","Jind","Dorana Pz","August 2015",NA
"1140","Jind","Ganda Khera-DW","August 2015",NA
"1141","Jind","Gangoli-DW","August 2015",NA
"1142","Jind","Ghaso","August 2015",NA
"1143","Jind","Gurusar-DW","August 2015",NA
"1144","Jind","Hasanpur-Pz","August 2015",NA
"1145","Jind","Igra","August 2015",NA
"1146","Jind","Jamni-DW","August 2015",NA
"1147","Jind","Jhamula","August 2015",5.2
"1148","Jind","Jhanj Kalan","August 2015",NA
"1149","Jind","Jind-Pz","August 2015",NA
"1150","Jind","Julana Pz","August 2015",NA
"1151","Jind","Kalwan","August 2015",NA
"1152","Jind","Kalwan-Pz","August 2015",NA
"1153","Jind","Kandela-Pz","August 2015",NA
"1154","Jind","Karela-DW","August 2015",NA
"1155","Jind","Karsola-DW","August 2015",NA
"1156","Jind","Kharwal","August 2015",NA
"1157","Jind","Khatkaran","August 2015",NA
"1158","Jind","Lajwana Kalan","August 2015",NA
"1159","Jind","Lochap Pz","August 2015",NA
"1160","Jind","Ludhana","August 2015",NA
"1161","Jind","Mandi Kalan-DW","August 2015",NA
"1162","Jind","Mohal Khera Pz","August 2015",NA
"1163","Jind","Narwana","August 2015",NA
"1164","Jind","Narwana S-Pz","August 2015",NA
"1165","Jind","Pega-DW","August 2015",NA
"1166","Jind","Pillukhera","August 2015",6.3
"1167","Jind","Pillukhera-Pz","August 2015",NA
"1168","Jind","Pipaltha-Pz","August 2015",NA
"1169","Jind","Pokerikheri-Pz","August 2015",NA
"1170","Jind","Rajpura-Pz","August 2015",NA
"1171","Jind","Rasidan Pz","August 2015",NA
"1172","Jind","Safidon (s)","August 2015",NA
"1173","Jind","Safidon 1(s)","August 2015",NA
"1174","Jind","Sahanpur-Pz","August 2015",NA
"1175","Jind","Shanpur-Pz","August 2015",NA
"1176","Jind","Uchana","August 2015",19.02
"1177","Jind","Uchana Pz","August 2015",NA
"1178","Kaithal","Bakal-DW","August 2015",NA
"1179","Kaithal","Balbehra-Pz","August 2015",NA
"1180","Kaithal","Balu-DW","August 2015",NA
"1181","Kaithal","Barsana-Pz","August 2015",NA
"1182","Kaithal","Bhana-Pz","August 2015",NA
"1183","Kaithal","Chika-Pz","August 2015",NA
"1184","Kaithal","Dhandh-Pz","August 2015",NA
"1185","Kaithal","Dhons-Pz","August 2015",NA
"1186","Kaithal","Dhunderheri-DW","August 2015",NA
"1187","Kaithal","Guhna","August 2015",NA
"1188","Kaithal","Harigarh Kingan-Pz","August 2015",NA
"1189","Kaithal","Jakhauli-Pz","August 2015",13.16
"1190","Kaithal","Jandaula-Pz","August 2015",NA
"1191","Kaithal","Jateri","August 2015",NA
"1192","Kaithal","Kaithal S","August 2015",NA
"1193","Kaithal","Kalayat","August 2015",1.95
"1194","Kaithal","Kalayat S","August 2015",NA
"1195","Kaithal","Kalesar-DW","August 2015",NA
"1196","Kaithal","Kamalpur-DW","August 2015",NA
"1197","Kaithal","Kaul-Pz","August 2015",NA
"1198","Kaithal","Kelaram","August 2015",NA
"1199","Kaithal","Khanpur-Pz","August 2015",NA
"1200","Kaithal","Kheorak-Pz","August 2015",NA
"1201","Kaithal","Kheri Lamba-DW","August 2015",NA
"1202","Kaithal","Kheri Raowali-DW","August 2015",NA
"1203","Kaithal","Manas","August 2015",NA
"1204","Kaithal","Manaspatti-Pz","August 2015",36.3
"1205","Kaithal","Mataur","August 2015",7.81
"1206","Kaithal","Mundri","August 2015",NA
"1207","Kaithal","Padla 1(s)","August 2015",NA
"1208","Kaithal","Pai-DW","August 2015",NA
"1209","Kaithal","Peoda","August 2015",18.86
"1210","Kaithal","Peoda_Pz","August 2015",NA
"1211","Kaithal","Pharal","August 2015",NA
"1212","Kaithal","Pundri(s)","August 2015",NA
"1213","Kaithal","Rajaund-Pz","August 2015",NA
"1214","Kaithal","Ram Garh-DW","August 2015",NA
"1215","Kaithal","Rasulpur Ghamri-Pz","August 2015",NA
"1216","Kaithal","Serdha-DW","August 2015",NA
"1217","Kaithal","Sirsal-Pz","August 2015",NA
"1218","Kaithal","Siwan-Pz","August 2015",NA
"1219","Kaithal","Solu Majra-Pz","August 2015",NA
"1220","Kaithal","Songri-DW","August 2015",NA
"1221","Kaithal","Tik","August 2015",NA
"1222","Karnal","Ajanthali-Pz","August 2015",NA
"1223","Karnal","Amin S","August 2015",NA
"1224","Karnal","Anchla-Pz","August 2015",NA
"1225","Karnal","Andhera-PZ","August 2015",NA
"1226","Karnal","Anjanthali-Pz","August 2015",NA
"1227","Karnal","Assandh-Pz","August 2015",NA
"1228","Karnal","Badson- PZ","August 2015",NA
"1229","Karnal","Balhera-s","August 2015",NA
"1230","Karnal","Balla- Pz","August 2015",NA
"1231","Karnal","Bastali","August 2015",NA
"1232","Karnal","Budanpur-Pz","August 2015",NA
"1233","Karnal","Chaura-Pz","August 2015",NA
"1234","Karnal","Chorkharsa-Pz","August 2015",NA
"1235","Karnal","Dadupur Khurd-Pz","August 2015",17.9
"1236","Karnal","Darar","August 2015",NA
"1237","Karnal","Domsi D","August 2015",NA
"1238","Karnal","Dupedi-DW","August 2015",NA
"1239","Karnal","Faridpur-Pz","August 2015",30.8
"1240","Karnal","Gangateri-Pz","August 2015",NA
"1241","Karnal","Gangatheri","August 2015",28.75
"1242","Karnal","Garhi Khajur S","August 2015",NA
"1243","Karnal","Ghiar-Pz","August 2015",NA
"1244","Karnal","Gondar-Pz","August 2015",NA
"1245","Karnal","Gondhar","August 2015",NA
"1246","Karnal","Indri","August 2015",NA
"1247","Karnal","Jaisingh Pura-Dw","August 2015",NA
"1248","Karnal","Jalmana PZ","August 2015",NA
"1249","Karnal","Jaroli Khurd-Pz","August 2015",NA
"1250","Karnal","Jhanjari-Pz","August 2015",NA
"1251","Karnal","Jundla1","August 2015",NA
"1252","Karnal","Kachhwa Pz","August 2015",NA
"1253","Karnal","Kalri Jagir S","August 2015",NA
"1254","Karnal","Kalsi","August 2015",NA
"1255","Karnal","Kohnd S","August 2015",NA
"1256","Karnal","Kurlan-Pz","August 2015",NA
"1257","Karnal","Kutail S","August 2015",NA
"1258","Karnal","Majra Roran","August 2015",NA
"1259","Karnal","Manak Majra-Pz","August 2015",NA
"1260","Karnal","Mehmadpur-Pz","August 2015",NA
"1261","Karnal","Mohidinpur-Pz","August 2015",NA
"1262","Karnal","Mound S","August 2015",NA
"1263","Karnal","Mound S","August 2015",NA
"1264","Karnal","Munak","August 2015",NA
"1265","Karnal","Nalipur-Pz","August 2015",NA
"1266","Karnal","Nalvi Kalan-Pz","August 2015",NA
"1267","Karnal","Nanhera","August 2015",NA
"1268","Karnal","Nasirpur-Pz","August 2015",NA
"1269","Karnal","Nisang-Pz","August 2015",NA
"1270","Karnal","Nisang-S","August 2015",NA
"1271","Karnal","Padhana-DW","August 2015",NA
"1272","Karnal","Phurlak S","August 2015",NA
"1273","Karnal","Phusgarh-Pz","August 2015",NA
"1274","Karnal","Rambha-Pz","August 2015",NA
"1275","Karnal","Randauli-Pz","August 2015",NA
"1276","Karnal","Rattak-Pz","August 2015",NA
"1277","Karnal","Sagga-Pz","August 2015",NA
"1278","Karnal","Salwan-B","August 2015",NA
"1279","Karnal","Sambli-Pz-M","August 2015",NA
"1280","Karnal","Sambli-Pz-S","August 2015",NA
"1281","Karnal","Samora1","August 2015",NA
"1282","Karnal","Taraori-Pz","August 2015",NA
"1283","Karnal","Udana-Pz","August 2015",NA
"1284","Kurukshetra","Adhoya-Pz","August 2015",NA
"1285","Kurukshetra","Bachki-Pz","August 2015",NA
"1286","Kurukshetra","Baronda-Pz","August 2015",21.5
"1287","Kurukshetra","Bateri","August 2015",NA
"1288","Kurukshetra","Berthala S","August 2015",NA
"1289","Kurukshetra","Bodhni (s)","August 2015",NA
"1290","Kurukshetra","Chhapra-Pz","August 2015",NA
"1291","Kurukshetra","Dabkhera-Pz","August 2015",40.1
"1292","Kurukshetra","Ishaque S","August 2015",NA
"1293","Kurukshetra","Ismilabad-St-Pz","August 2015",NA
"1294","Kurukshetra","Jansa-Pz","August 2015",NA
"1295","Kurukshetra","Jogna Khera-Pz","August 2015",NA
"1296","Kurukshetra","Kaulapur S","August 2015",NA
"1297","Kurukshetra","Kharindwa","August 2015",NA
"1298","Kurukshetra","Kirmach-St-Pz","August 2015",NA
"1299","Kurukshetra","Lohara-Pz","August 2015",NA
"1300","Kurukshetra","Lukhi-Pz","August 2015",NA
"1301","Kurukshetra","Malikpur-Singhpura-Pz","August 2015",36.75
"1302","Kurukshetra","Mohri-Dw","August 2015",NA
"1303","Kurukshetra","Mohri-Pz","August 2015",NA
"1304","Kurukshetra","Murtzapur-Pz","August 2015",27.28
"1305","Kurukshetra","Naisi-Pz","August 2015",NA
"1306","Kurukshetra","Nalvi","August 2015",NA
"1307","Kurukshetra","Pehowa 3 (s)","August 2015",NA
"1308","Kurukshetra","Ram Sharan Majra-Pz","August 2015",38.9
"1309","Kurukshetra","Samalkhi-Pz","August 2015",43.7
"1310","Kurukshetra","Sirsala-Pz","August 2015",NA
"1311","Kurukshetra","Tangore-Pz","August 2015",NA
"1312","Kurukshetra","Umri-Pz","August 2015",NA
"1313","Mahendragarh","Atali-DW","August 2015",NA
"1314","Mahendragarh","Barda-DW","August 2015",NA
"1315","Mahendragarh","Bayal","August 2015",NA
"1316","Mahendragarh","Berundla-DW","August 2015",NA
"1317","Mahendragarh","Bhojawas-DW","August 2015",NA
"1318","Mahendragarh","Buwana-Pz","August 2015",NA
"1319","Mahendragarh","Chelawas-DW","August 2015",NA
"1320","Mahendragarh","Datal-DW","August 2015",NA
"1321","Mahendragarh","Deroli Ahir","August 2015",NA
"1322","Mahendragarh","Deroli Ahir1","August 2015",NA
"1323","Mahendragarh","Dhancholi-DW","August 2015",NA
"1324","Mahendragarh","Faizabad-DW","August 2015",NA
"1325","Mahendragarh","Kalba-DW","August 2015",NA
"1326","Mahendragarh","Kharkara Bas-DW","August 2015",NA
"1327","Mahendragarh","Khatodra-Pz","August 2015",NA
"1328","Mahendragarh","Kheri","August 2015",NA
"1329","Mahendragarh","Kheri-Pz","August 2015",NA
"1330","Mahendragarh","Khodana-DW","August 2015",NA
"1331","Mahendragarh","Khodma-DW","August 2015",NA
"1332","Mahendragarh","Kultajpur-DW","August 2015",NA
"1333","Mahendragarh","Lukhi","August 2015",NA
"1334","Mahendragarh","Nagal Kalia-DW","August 2015",NA
"1335","Mahendragarh","Narnaul","August 2015",7.95
"1336","Mahendragarh","Pachnota-DW","August 2015",NA
"1337","Mahendragarh","Pali-Pz","August 2015",NA
"1338","Mahendragarh","Pathera-DW","August 2015",NA
"1339","Mahendragarh","Said Alipur-DW","August 2015",NA
"1340","Mahendragarh","Shelang-DW","August 2015",NA
"1341","Mahendragarh","Tazpur-Pz","August 2015",NA
"1342","Panchkula","Batour","August 2015",NA
"1343","Panchkula","Bunga At Dabkhori-DW","August 2015",34.75
"1344","Panchkula","Devnagar(Panchkula)","August 2015",8.76
"1345","Panchkula","Dharampur","August 2015",NA
"1346","Panchkula","Golpura-DW","August 2015",NA
"1347","Panchkula","Hangola","August 2015",NA
"1348","Panchkula","Jaspur-DW","August 2015",NA
"1349","Panchkula","Jaspur-Pz","August 2015",NA
"1350","Panchkula","Jaswant Garh-DW","August 2015",NA
"1351","Panchkula","Kakar Majra","August 2015",NA
"1352","Panchkula","Khera","August 2015",NA
"1353","Panchkula","Kheri-DW","August 2015",NA
"1354","Panchkula","Kundi-DW","August 2015",NA
"1355","Panchkula","Maranwala","August 2015",NA
"1356","Panchkula","Mauli-DW","August 2015",NA
"1357","Panchkula","Nadha-DW","August 2015",NA
"1358","Panchkula","Parwala","August 2015",NA
"1359","Panchkula","Patwi","August 2015",13.23
"1360","Panchkula","Raipur Rani-Pz","August 2015",NA
"1361","Panchkula","Raipurrani","August 2015",NA
"1362","Panchkula","Ram Nagar-DW","August 2015",NA
"1363","Panchkula","Ramgarh-DW","August 2015",NA
"1364","Panchkula","Rampur-DW","August 2015",NA
"1365","Panchkula","Shahjahan Pur-DW","August 2015",20.01
"1366","Panchkula","Toka-DW","August 2015",NA
"1367","Panipat","Babail Pz S","August 2015",NA
"1368","Panipat","Babail VS-Pz","August 2015",NA
"1369","Panipat","Baholi-Pz","August 2015",NA
"1370","Panipat","Bandh-Dw","August 2015",NA
"1371","Panipat","Baupur","August 2015",NA
"1372","Panipat","Bhallour Pz","August 2015",NA
"1373","Panipat","Brahman Majra-Dw","August 2015",NA
"1374","Panipat","Dakadla S","August 2015",NA
"1375","Panipat","Dharamgarh S","August 2015",NA
"1376","Panipat","Dumiana-Dw","August 2015",NA
"1377","Panipat","Etola-Pz-M","August 2015",NA
"1378","Panipat","Etola-Pz-S","August 2015",NA
"1379","Panipat","Hathwala-Pz","August 2015",NA
"1380","Panipat","Israna Pz","August 2015",NA
"1381","Panipat","Kaith-Dw","August 2015",NA
"1382","Panipat","Karhansh Pz","August 2015",NA
"1383","Panipat","Khalila Manjran","August 2015",1.8
"1384","Panipat","Khandra","August 2015",NA
"1385","Panipat","Khelalla Pehl S","August 2015",NA
"1386","Panipat","Kiwana","August 2015",NA
"1387","Panipat","Lohari (s)","August 2015",NA
"1388","Panipat","Mehmadpur","August 2015",NA
"1389","Panipat","Nara","August 2015",NA
"1390","Panipat","Nariana-PZ","August 2015",NA
"1391","Panipat","Naultha","August 2015",NA
"1392","Panipat","Nimbri- Pz","August 2015",NA
"1393","Panipat","Patti Kalyana S","August 2015",NA
"1394","Panipat","Puther Pz","August 2015",NA
"1395","Panipat","Samalkha-Pz","August 2015",NA
"1396","Panipat","Sanauli Khurd-Pz","August 2015",NA
"1397","Panipat","Shahpur","August 2015",NA
"1398","Panipat","Sink","August 2015",NA
"1399","Panipat","Sutana-Dw","August 2015",NA
"1400","Panipat","Tajpur S","August 2015",NA
"1401","Panipat","Untilya","August 2015",NA
"1402","Panipat","Urlana Kalan","August 2015",NA
"1403","Rewari","Bahu","August 2015",NA
"1404","Rewari","Balawas","August 2015",NA
"1405","Rewari","Bawal","August 2015",NA
"1406","Rewari","Bawal DW","August 2015",NA
"1407","Rewari","Bawal Pz","August 2015",NA
"1408","Rewari","Berli Khurd-DW","August 2015",NA
"1409","Rewari","Bhakli-DW","August 2015",NA
"1410","Rewari","Bharangi-DW","August 2015",NA
"1411","Rewari","Dhana Alampur-DW","August 2015",NA
"1412","Rewari","Garhi-DW","August 2015",NA
"1413","Rewari","Gumina","August 2015",NA
"1414","Rewari","Gurkawas-DW","August 2015",NA
"1415","Rewari","Hansaka-DW","August 2015",NA
"1416","Rewari","Harinagar-DW","August 2015",NA
"1417","Rewari","Jatusana","August 2015",NA
"1418","Rewari","Jatuwas-DW","August 2015",NA
"1419","Rewari","Juddi-DW","August 2015",NA
"1420","Rewari","Junawas","August 2015",NA
"1421","Rewari","Karnawas","August 2015",NA
"1422","Rewari","Karoli-DW","August 2015",NA
"1423","Rewari","Khera Bahu-DW","August 2015",NA
"1424","Rewari","Khol","August 2015",NA
"1425","Rewari","Kumbhawas-DW","August 2015",NA
"1426","Rewari","Mandola-Pz","August 2015",NA
"1427","Rewari","Massani","August 2015",NA
"1428","Rewari","Mubarikpur-DW","August 2015",NA
"1429","Rewari","Nahar","August 2015",NA
"1430","Rewari","Nangal Mundi-DW","August 2015",NA
"1431","Rewari","Palhawas-DW","August 2015",NA
"1432","Rewari","Ratanthal-DW","August 2015",NA
"1433","Rewari","Rewari","August 2015",NA
"1434","Rewari","Rholiawas-Pz","August 2015",NA
"1435","Rewari","Rohrai-DW","August 2015",NA
"1436","Rewari","Sangwari","August 2015",NA
"1437","Rewari","Shadipur-DW","August 2015",NA
"1438","Rewari","Sudharana-DW","August 2015",NA
"1439","Rohtak","Ajaib-DW","August 2015",NA
"1440","Rohtak","Assan-DW","August 2015",NA
"1441","Rohtak","Atail-DW","August 2015",NA
"1442","Rohtak","Baland","August 2015",NA
"1443","Rohtak","Baliana-DW","August 2015",NA
"1444","Rohtak","Bhal Anandpur","August 2015",NA
"1445","Rohtak","Bhalaut","August 2015",NA
"1446","Rohtak","Bharain-DW","August 2015",NA
"1447","Rohtak","Giji-DW","August 2015",NA
"1448","Rohtak","Hassangarh","August 2015",3.5
"1449","Rohtak","Kalanaur","August 2015",NA
"1450","Rohtak","Kanheli-DW","August 2015",NA
"1451","Rohtak","Kansala","August 2015",NA
"1452","Rohtak","Kharawar","August 2015",NA
"1453","Rohtak","Kherari-DW","August 2015",NA
"1454","Rohtak","Kiloi-DW","August 2015",NA
"1455","Rohtak","Lahli-DW","August 2015",NA
"1456","Rohtak","Lakhan Majara","August 2015",NA
"1457","Rohtak","Madina","August 2015",NA
"1458","Rohtak","Mahem","August 2015",NA
"1459","Rohtak","Makhrauli Khurd","August 2015",NA
"1460","Rohtak","Meham","August 2015",NA
"1461","Rohtak","Muradpur Tekna-DW","August 2015",NA
"1462","Rohtak","Nandal-DW","August 2015",NA
"1463","Rohtak","Nidhana","August 2015",NA
"1464","Rohtak","Ritoli-DW","August 2015",NA
"1465","Rohtak","Rohtak","August 2015",NA
"1466","Rohtak","Rukhi","August 2015",NA
"1467","Rohtak","Samargopalpur","August 2015",NA
"1468","Rohtak","Sampla","August 2015",NA
"1469","Rohtak","Sampla-Pz","August 2015",NA
"1470","Rohtak","Sundana-DW","August 2015",NA
"1471","Sirsa","Ali Mohmmad","August 2015",NA
"1472","Sirsa","Alikan","August 2015",NA
"1473","Sirsa","Bharu Khera-DW","August 2015",NA
"1474","Sirsa","Bhuratwala-Pz","August 2015",NA
"1475","Sirsa","Chaharwala","August 2015",NA
"1476","Sirsa","Chilkani Dhab","August 2015",NA
"1477","Sirsa","Chormar","August 2015",NA
"1478","Sirsa","Chotala","August 2015",8.85
"1479","Sirsa","Chotala-Pz","August 2015",NA
"1480","Sirsa","Dabwali Dw","August 2015",NA
"1481","Sirsa","Dabwali -Pz S","August 2015",NA
"1482","Sirsa","Darba Kalan-Pz","August 2015",1.12
"1483","Sirsa","Desu Jodha-DW","August 2015",NA
"1484","Sirsa","Desu Malkana-DW","August 2015",NA
"1485","Sirsa","Dholpalia-DW","August 2015",NA
"1486","Sirsa","Ding","August 2015",NA
"1487","Sirsa","Ganga","August 2015",NA
"1488","Sirsa","Ghushiana","August 2015",14
"1489","Sirsa","Gigorani","August 2015",NA
"1490","Sirsa","Goriwala","August 2015",NA
"1491","Sirsa","Goriwala-Pz","August 2015",NA
"1492","Sirsa","Govindgarh-DW","August 2015",NA
"1493","Sirsa","Gudia Khera-DW","August 2015",NA
"1494","Sirsa","Hasu","August 2015",NA
"1495","Sirsa","Jagiwala-DW","August 2015",NA
"1496","Sirsa","Jamal","August 2015",NA
"1497","Sirsa","Jamal- Pz","August 2015",NA
"1498","Sirsa","Kairanwali-DW","August 2015",NA
"1499","Sirsa","Kalanwali Mandi-Pz","August 2015",NA
"1500","Sirsa","Kaluwana","August 2015",NA
"1501","Sirsa","Karamsana","August 2015",8.66
"1502","Sirsa","Kash Ram Dhab","August 2015",NA
"1503","Sirsa","Khuiyan","August 2015",NA
"1504","Sirsa","Kurangwali","August 2015",NA
"1505","Sirsa","Lohgarh","August 2015",NA
"1506","Sirsa","Makhu Shorani","August 2015",NA
"1507","Sirsa","Mammer Khera-Pz","August 2015",NA
"1508","Sirsa","Mangala-Pz","August 2015",68.6
"1509","Sirsa","Manjiyana","August 2015",NA
"1510","Sirsa","Mithri","August 2015",NA
"1511","Sirsa","Nuhian Wali","August 2015",NA
"1512","Sirsa","Odhan Pz","August 2015",NA
"1513","Sirsa","Ottu 1(s)","August 2015",NA
"1514","Sirsa","Panniwala Mota","August 2015",9.76
"1515","Sirsa","Phaggu-Pz","August 2015",NA
"1516","Sirsa","Rasalia Khera","August 2015",19.12
"1517","Sirsa","Rori -DW","August 2015",NA
"1518","Sirsa","Rupana","August 2015",NA
"1519","Sirsa","Sadewala","August 2015",NA
"1520","Sirsa","Sainpal-Pz","August 2015",NA
"1521","Sirsa","Saktakhera","August 2015",3.86
"1522","Sirsa","Shergarh-DW","August 2015",NA
"1523","Sirsa","Sherpura","August 2015",14.67
"1524","Sirsa","Sirsa-Pz","August 2015",NA
"1525","Sirsa","Sri Jiwan Nagar-B","August 2015",NA
"1526","Sirsa","Sukhchain-DW","August 2015",NA
"1527","Sirsa","Taruwana","August 2015",NA
"1528","Sirsa","Tejakhera","August 2015",NA
"1529","Sirsa","Thiraj","August 2015",NA
"1530","Sirsa","Tigri-DW","August 2015",NA
"1531","Sonipat","Ahmadpur Majra-DW","August 2015",NA
"1532","Sonipat","Ahulana","August 2015",3.75
"1533","Sonipat","Anandpur-Jarot-DW","August 2015",NA
"1534","Sonipat","Anwali-Pz","August 2015",NA
"1535","Sonipat","Bagru-DW","August 2015",NA
"1536","Sonipat","Banwasa-DW","August 2015",NA
"1537","Sonipat","Barauli-Pz","August 2015",NA
"1538","Sonipat","Baroda Mor-DW","August 2015",NA
"1539","Sonipat","Barona-DW","August 2015",NA
"1540","Sonipat","Barswani- DW","August 2015",NA
"1541","Sonipat","Barwasni Pz (s)","August 2015",NA
"1542","Sonipat","Bega Pz","August 2015",NA
"1543","Sonipat","Bhainswal","August 2015",NA
"1544","Sonipat","Bhunderi","August 2015",NA
"1545","Sonipat","Bichpuri1","August 2015",NA
"1546","Sonipat","Bidhlan-DW","August 2015",NA
"1547","Sonipat","Bohela","August 2015",NA
"1548","Sonipat","Butana","August 2015",3.85
"1549","Sonipat","Chirana","August 2015",NA
"1550","Sonipat","Chitana-DW","August 2015",NA
"1551","Sonipat","Datauli-Pz","August 2015",24.63
"1552","Sonipat","Farmana","August 2015",NA
"1553","Sonipat","Ganaur-Pz","August 2015",NA
"1554","Sonipat","Gangana-DW","August 2015",NA
"1555","Sonipat","Garhwal","August 2015",NA
"1556","Sonipat","Gohana Pz","August 2015",NA
"1557","Sonipat","Gorar-DW","August 2015",NA
"1558","Sonipat","Jagsi","August 2015",NA
"1559","Sonipat","Janti Khurd-Pz","August 2015",NA
"1560","Sonipat","Jhakauli- Pz","August 2015",NA
"1561","Sonipat","Juan-DW","August 2015",NA
"1562","Sonipat","Kami- PZ","August 2015",NA
"1563","Sonipat","Kathura","August 2015",NA
"1564","Sonipat","Kathura Pz","August 2015",NA
"1565","Sonipat","Khanda-DW","August 2015",NA
"1566","Sonipat","Khanpur Kalan-Pz","August 2015",NA
"1567","Sonipat","KheoraPz","August 2015",NA
"1568","Sonipat","Kheri Gujjar-Pz","August 2015",NA
"1569","Sonipat","Ladpur-Pz","August 2015",NA
"1570","Sonipat","Larsauli-Pz","August 2015",NA
"1571","Sonipat","Lath","August 2015",NA
"1572","Sonipat","Machhri","August 2015",4.59
"1573","Sonipat","Mahara","August 2015",NA
"1574","Sonipat","Mattand-DW","August 2015",NA
"1575","Sonipat","Mohana Pzm","August 2015",NA
"1576","Sonipat","Mundlana DW","August 2015",NA
"1577","Sonipat","Mundlana- Pz","August 2015",NA
"1578","Sonipat","Murthal-Pz","August 2015",32.65
"1579","Sonipat","Nahri","August 2015",3.26
"1580","Sonipat","Nizaimpur","August 2015",NA
"1581","Sonipat","Pinana","August 2015",NA
"1582","Sonipat","Pipli-DW","August 2015",NA
"1583","Sonipat","Pugthala-Pz","August 2015",NA
"1584","Sonipat","Purkhas-Pz","August 2015",NA
"1585","Sonipat","Rai-Bahalgarh-Pz","August 2015",NA
"1586","Sonipat","Rasoi Pz","August 2015",NA
"1587","Sonipat","Rathdhana-Pz","August 2015",NA
"1588","Sonipat","Rukhi-Pz","August 2015",0.48
"1589","Sonipat","Safiabad-Pz","August 2015",NA
"1590","Sonipat","Sisnah","August 2015",NA
"1591","Sonipat","Sonepat","August 2015",NA
"1592","Sonipat","Tihar Malikpur-DW","August 2015",NA
"1593","Yamunanagar","Amadalpur","August 2015",12.38
"1594","Yamunanagar","Antawa-Pz","August 2015",NA
"1595","Yamunanagar","Bari Kanari-Pz","August 2015",NA
"1596","Yamunanagar","Bhambauli-1 (m)","August 2015",NA
"1597","Yamunanagar","Bilaspur DW","August 2015",NA
"1598","Yamunanagar","Chamrori-Pz","August 2015",NA
"1599","Yamunanagar","Chhachrauli S","August 2015",NA
"1600","Yamunanagar","Choli","August 2015",NA
"1601","Yamunanagar","Damla-Pz","August 2015",NA
"1602","Yamunanagar","Dhaurang S","August 2015",NA
"1603","Yamunanagar","Fatehpur-Pz","August 2015",NA
