"","District","Location","Quarter","Depth"
"533","GURGAON","Khori Kalan","August 2013",NA
"534","GURGAON","Lokra-Pz","August 2013",NA
"535","GURGAON","Luhingakalan","August 2013",NA
"536","GURGAON","Malab","August 2013",3.74
"537","GURGAON","Meoka-Pz","August 2013",NA
"538","GURGAON","Mouzabad","August 2013",NA
"539","GURGAON","Mubarakpur","August 2013",NA
"540","GURGAON","Nagina","August 2013",NA
"541","GURGAON","Naharika-Pz","August 2013",NA
"542","GURGAON","Nuh1","August 2013",NA
"543","GURGAON","Nurgarh-Pz","August 2013",21.4
"544","GURGAON","Pipaka","August 2013",NA
"545","GURGAON","Pipaka-Shashola","August 2013",NA
"546","GURGAON","Rangla Dhani-Pz","August 2013",NA
"547","GURGAON","Raoli","August 2013",NA
"548","GURGAON","Sikarwa","August 2013",NA
"549","GURGAON","Siwari-Pz","August 2013",13.5
"550","GURGAON","Sohna","August 2013",NA
"551","GURGAON","Wazirpur-Pz","August 2013",NA
"552","HISAR","Adampur-Pz","August 2013",3.44
"553","HISAR","Agroha-Pz","August 2013",NA
"554","HISAR","Balawas1","August 2013",NA
"555","HISAR","Balsamand","August 2013",NA
"556","HISAR","Balsamand-Pz","August 2013",NA
"557","HISAR","Banbhauri-Pz","August 2013",6.4
"558","HISAR","Barwala S","August 2013",12.56
"559","HISAR","Barwala1","August 2013",10.49
"560","HISAR","Barwala-Pz","August 2013",9.55
"561","HISAR","Bas","August 2013",NA
"562","HISAR","Basra","August 2013",19.1
"563","HISAR","Behbalpur-Pz","August 2013",3.5
"564","HISAR","Chanaut","August 2013",4.61
"565","HISAR","Chawdhariwas","August 2013",8.83
"566","HISAR","Dhamundicross","August 2013",3.55
"567","HISAR","Dhansu","August 2013",4.71
"568","HISAR","Ghaibipur","August 2013",4
"569","HISAR","Ghursal-Pz","August 2013",8.7
"570","HISAR","Hissar","August 2013",6.81
"571","HISAR","Hissar-Pz","August 2013",6.7
"572","HISAR","Juglan","August 2013",8.17
"573","HISAR","Kanoh-Pz","August 2013",11
"574","HISAR","Khanda Kheri-Pz","August 2013",NA
"575","HISAR","Kherijalab-Pz","August 2013",7.3
"576","HISAR","Khotkalan","August 2013",10.13
"577","HISAR","Kirori","August 2013",13
"578","HISAR","Kirtan","August 2013",12.3
"579","HISAR","Mangali-Pz","August 2013",5.26
"580","HISAR","Mirka","August 2013",2.4
"581","HISAR","Mothmajri","August 2013",8.37
"582","HISAR","Muklan","August 2013",NA
"583","HISAR","Narnaud S","August 2013",NA
"584","HISAR","Rajli Cross","August 2013",0.57
"585","HISAR","Rajthal1","August 2013",NA
"586","HISAR","Samani","August 2013",NA
"587","HISAR","Sorkhi-Pz","August 2013",1.45
"588","HISAR","Umra","August 2013",NA
"589","JHAJJAR","Badli","August 2013",NA
"590","JHAJJAR","Bagoa","August 2013",NA
"591","JHAJJAR","Bahadurgarh","August 2013",NA
"592","JHAJJAR","Chamanpura","August 2013",1.65
"593","JHAJJAR","Chhara","August 2013",NA
"594","JHAJJAR","Chuchakwas","August 2013",5.56
"595","JHAJJAR","Dighal","August 2013",1.72
"596","JHAJJAR","Dubhaldhan","August 2013",NA
"597","JHAJJAR","Dulhera","August 2013",2.99
"598","JHAJJAR","Gabhana","August 2013",NA
"599","JHAJJAR","Jhajjar","August 2013",NA
"600","JHAJJAR","Jhajjar1","August 2013",NA
"601","JHAJJAR","Kulasi","August 2013",NA
"602","JHAJJAR","Majra Deswal","August 2013",NA
"603","JHAJJAR","Mudsa","August 2013",NA
"604","JHAJJAR","Sankol","August 2013",NA
"605","JHAJJAR","Subnah","August 2013",NA
"606","JHAJJAR","Wazirpur","August 2013",NA
"607","JIND","Alewa","August 2013",31.6
"608","JIND","Alewa Pz","August 2013",NA
"609","JIND","ATI Krishna1(s)","August 2013",NA
"610","JIND","Baroda","August 2013",NA
"611","JIND","Bhuslana-Pz","August 2013",NA
"612","JIND","Brahmanwas","August 2013",9.7
"613","JIND","Chhabri","August 2013",4.53
"614","JIND","Dhandauli Pz","August 2013",NA
"615","JIND","Dorana Pz","August 2013",NA
"616","JIND","Ghaso","August 2013",NA
"617","JIND","Jhamula","August 2013",5.72
"618","JIND","Julana Pz","August 2013",NA
"619","JIND","Kharwal","August 2013",14.96
"620","JIND","Khatkaran","August 2013",13.65
"621","JIND","Korar","August 2013",16.16
"622","JIND","Mohal Khera Pz","August 2013",NA
"623","JIND","Narwana S","August 2013",NA
"624","JIND","Narwana S-Pz","August 2013",NA
"625","JIND","Pillukhera","August 2013",6.25
"626","JIND","Safidon (s)","August 2013",NA
"627","JIND","Safidon 1(s)","August 2013",NA
"628","JIND","Uchana","August 2013",18.7
"629","JIND","Uchana Pz","August 2013",NA
"630","KAITHAL","Guhna","August 2013",26.18
"631","KAITHAL","Jakhauli-Pz","August 2013",11.6
"632","KAITHAL","Jandaula-Pz","August 2013",NA
"633","KAITHAL","Jateri","August 2013",21.35
"634","KAITHAL","Kalayat","August 2013",NA
"635","KAITHAL","Kalayat S","August 2013",NA
"636","KAITHAL","Kathana-Pz","August 2013",13.2
"637","KAITHAL","Kelaram","August 2013",7.61
"638","KAITHAL","Kheorak-Pz","August 2013",NA
"639","KAITHAL","Manaspatti-Pz","August 2013",34.15
"640","KAITHAL","Mataur","August 2013",7.21
"641","KAITHAL","Mundri","August 2013",17.25
"642","KAITHAL","Padla 1(s)","August 2013",NA
"643","KAITHAL","Peoda_Pz","August 2013",14.16
"644","KAITHAL","Pundri(s)","August 2013",NA
"645","KAITHAL","Rajaund-Pz","August 2013",NA
"646","KAITHAL","Rajound S","August 2013",NA
"647","KAITHAL","Sirsal-Pz","August 2013",NA
"648","KAITHAL","Titiana 1(s)","August 2013",NA
"649","KARNAL","Amin S","August 2013",NA
"650","KARNAL","Anjanthali-Pz","August 2013",NA
"651","KARNAL","Balhera-s","August 2013",NA
"652","KARNAL","Baragaon-Pz","August 2013",NA
"653","KARNAL","Biana-Pz","August 2013",NA
"654","KARNAL","Dadupur Khurd-Pz","August 2013",13.12
"655","KARNAL","Dingar Majra-Pz","August 2013",37.55
"656","KARNAL","Domsi D","August 2013",NA
"657","KARNAL","Faridpur-Pz","August 2013",32
"658","KARNAL","Gangatheri","August 2013",26.3
"659","KARNAL","Garhi Khajur S","August 2013",NA
"660","KARNAL","Gharaunda-Pz","August 2013",NA
"661","KARNAL","Ghiar-Pz","August 2013",NA
"662","KARNAL","Indri","August 2013",NA
"663","KARNAL","Jabhala-Pz","August 2013",19.26
"664","KARNAL","Jalmana PZ","August 2013",NA
"665","KARNAL","Jaroli Khurd-Pz","August 2013",NA
"666","KARNAL","Jhanjari-Pz","August 2013",NA
"667","KARNAL","Jundla1","August 2013",NA
"668","KARNAL","Kachhwa Pz","August 2013",NA
"669","KARNAL","Kalri Jagir S","August 2013",NA
"670","KARNAL","Kurlan-Pz","August 2013",19.45
"671","KARNAL","Kutail S","August 2013",NA
"672","KARNAL","Majra Roran","August 2013",NA
"673","KARNAL","Makhala S","August 2013",NA
"674","KARNAL","Manak Majra-Pz","August 2013",NA
"675","KARNAL","Mohidinpur-Pz","August 2013",NA
"676","KARNAL","Mound S","August 2013",NA
"677","KARNAL","Nalvi Kalan-Pz","August 2013",NA
"678","KARNAL","Nanhera","August 2013",NA
"679","KARNAL","Nilokheri-Pz","August 2013",NA
"680","KARNAL","Padhana-DW","August 2013",NA
"681","KARNAL","Phurlak S","August 2013",NA
"682","KARNAL","Phusgarh-Pz","August 2013",NA
"683","KARNAL","Rambha-Pz","August 2013",NA
"684","KARNAL","Randauli-Pz","August 2013",NA
"685","KARNAL","Rattak-Pz","August 2013",NA
"686","KARNAL","Sagga-Pz","August 2013",NA
"687","KARNAL","Salarpur-Pz","August 2013",NA
"688","KARNAL","Salwan-B","August 2013",17.1
"689","KARNAL","Sambli-Pz-M","August 2013",NA
"690","KARNAL","Sambli-Pz-S","August 2013",NA
"691","KARNAL","Saunkra S","August 2013",NA
"692","KARNAL","Sugar Cane Breeding Farm","August 2013",NA
"693","KARNAL","Taraori-Pz","August 2013",NA
"694","KARNAL","Udana-Pz","August 2013",NA
"695","KURUKSHETRA","Bachki-Pz","August 2013",30.1
"696","KURUKSHETRA","Ban- Pz","August 2013",26.5
"697","KURUKSHETRA","Baronda-Pz","August 2013",21.4
"698","KURUKSHETRA","Berthala S","August 2013",NA
"699","KURUKSHETRA","Bodhni (s)","August 2013",NA
"700","KURUKSHETRA","Dabkhera-Pz","August 2013",34.4
"701","KURUKSHETRA","Hatira  (s)","August 2013",NA
"702","KURUKSHETRA","Ishaque S","August 2013",NA
"703","KURUKSHETRA","Kaulapur S","August 2013",NA
"704","KURUKSHETRA","Malikpur-Singhpura-Pz","August 2013",35.6
"705","KURUKSHETRA","Murtzapur-Pz","August 2013",24.97
"706","KURUKSHETRA","Samalkhi-Pz","August 2013",NA
"707","KURUKSHETRA","Sirsala-Pz","August 2013",NA
"708","MAHENDRAGARH","Buchawas","August 2013",NA
"709","MAHENDRAGARH","Buwana-Pz","August 2013",42.4
"710","MAHENDRAGARH","Deroli Ahir","August 2013",NA
"711","MAHENDRAGARH","Deroli Ahir1","August 2013",NA
"712","MAHENDRAGARH","Khatodra-Pz","August 2013",70.12
"713","MAHENDRAGARH","Lukhi","August 2013",NA
"714","MAHENDRAGARH","Narnaul","August 2013",9.8
"715","PANCHKULA","Devnagar(Panchkula)","August 2013",8.36
"716","PANCHKULA","Dharampur","August 2013",NA
"717","PANCHKULA","Kakar Majra","August 2013",NA
"718","PANCHKULA","Khera","August 2013",NA
"719","PANCHKULA","Mehranwali","August 2013",NA
"720","PANCHKULA","Parwala","August 2013",NA
"721","PANCHKULA","Patwi","August 2013",13.54
"722","PANCHKULA","Raipurrani","August 2013",7.88
"723","PANIPAT","Babail Pz S","August 2013",NA
"724","PANIPAT","Babail VS-Pz","August 2013",NA
"725","PANIPAT","Bhallour Pz","August 2013",NA
"726","PANIPAT","Dakadla S","August 2013",NA
"727","PANIPAT","Dharamgarh S","August 2013",NA
"728","PANIPAT","Etola-Pz-M","August 2013",NA
"729","PANIPAT","Etola-Pz-S","August 2013",NA
"730","PANIPAT","Hathwala-Pz","August 2013",9.33
"731","PANIPAT","Israna Pz","August 2013",NA
"732","PANIPAT","Karhansh Pz","August 2013",NA
"733","PANIPAT","Khalila Manjran","August 2013",1.45
"734","PANIPAT","Khelalla Pehl S","August 2013",NA
"735","PANIPAT","Lohari (s)","August 2013",NA
"736","PANIPAT","Nariana-PZ","August 2013",19.05
"737","PANIPAT","Nimbri- Pz","August 2013",29.4
"738","PANIPAT","Patti Kalyana S","August 2013",NA
"739","PANIPAT","Puther Pz","August 2013",NA
"740","PANIPAT","Sanauli Khurd-Pz","August 2013",11.85
"741","PANIPAT","Shahpur","August 2013",NA
"742","PANIPAT","Sink","August 2013",NA
"743","PANIPAT","Untilya","August 2013",3
"744","PANIPAT","Urlana Kalan","August 2013",NA
"745","REWARI","Bahu","August 2013",9.65
"746","REWARI","Balawas","August 2013",NA
"747","REWARI","Bawal","August 2013",20.25
"748","REWARI","Bawal DW","August 2013",NA
"749","REWARI","Bawal Pz","August 2013",NA
"750","REWARI","Gangaichajat","August 2013",NA
"751","REWARI","Guriani","August 2013",NA
"752","REWARI","Karnawas","August 2013",NA
"753","REWARI","Kosli","August 2013",NA
"754","REWARI","Mandola-Pz","August 2013",60
"755","REWARI","Nangal Jamalpur-Pz","August 2013",70.25
"756","REWARI","Rholiawas-Pz","August 2013",NA
"757","REWARI","Sangwari","August 2013",NA
"758","ROHTAK","Baland","August 2013",NA
"759","ROHTAK","Bhal Anandpur","August 2013",0.99
"760","ROHTAK","Hassangarh","August 2013",3.1
"761","ROHTAK","Kalanaur","August 2013",2.18
"762","ROHTAK","Kalanaur Pz","August 2013",3.26
"763","ROHTAK","Kansala","August 2013",1.48
"764","ROHTAK","Kharawar","August 2013",NA
"765","ROHTAK","Lakhan Majara","August 2013",NA
"766","ROHTAK","Lakhan Majra Pz","August 2013",NA
"767","ROHTAK","Madina","August 2013",NA
"768","ROHTAK","Mahem","August 2013",12.25
"769","ROHTAK","Nidhana","August 2013",1.5
"770","ROHTAK","Rukhi","August 2013",NA
"771","ROHTAK","Samargopalpur","August 2013",2.27
"772","ROHTAK","Sampla","August 2013",NA
"773","ROHTAK","Sampla-Pz","August 2013",NA
"774","SIRSA","Bhuratwala-Pz","August 2013",NA
"775","SIRSA","Chormar","August 2013",16.32
"776","SIRSA","Chotala-Pz","August 2013",9.1
"777","SIRSA","Dabwali Dw","August 2013",9.25
"778","SIRSA","Dabwali -Pz S","August 2013",NA
"779","SIRSA","Darba Kalan-Pz","August 2013",0.85
"780","SIRSA","Ding","August 2013",16.81
"781","SIRSA","Ganga","August 2013",9.6
"782","SIRSA","Ghushiana","August 2013",13.51
"783","SIRSA","Gigorani","August 2013",4.71
"784","SIRSA","Goriwala","August 2013",17.35
"785","SIRSA","Goriwala-Pz","August 2013",15.95
"786","SIRSA","Jamal","August 2013",NA
"787","SIRSA","Jamal- Pz","August 2013",5.9
"788","SIRSA","Kalanwali Mandi-Pz","August 2013",7.45
"789","SIRSA","Kaluwana","August 2013",10.77
"790","SIRSA","Karamsana","August 2013",8.97
"791","SIRSA","Kash Ram Dhab","August 2013",10.51
"792","SIRSA","Khuiyan","August 2013",14.2
"793","SIRSA","Mammer Khera-Pz","August 2013",18.6
"794","SIRSA","Mangala-Pz","August 2013",61.2
"795","SIRSA","Manjiyana","August 2013",13.22
"796","SIRSA","Mastian","August 2013",14.63
"797","SIRSA","Mithri","August 2013",NA
"798","SIRSA","Nuhian Wali","August 2013",14.9
"799","SIRSA","Odhan Pz","August 2013",NA
"800","SIRSA","Panniwala Mota","August 2013",9.24
"801","SIRSA","Phaggu-Pz","August 2013",4.29
"802","SIRSA","Rasalia Khera","August 2013",15.93
"803","SIRSA","Rori -DW","August 2013",9.09
"804","SIRSA","Saktakhera","August 2013",3.04
"805","SIRSA","Shergarh-DW","August 2013",8.26
"806","SIRSA","Sherpura","August 2013",15.27
"807","SIRSA","Sirsa-Pz","August 2013",NA
"808","SIRSA","Sri Jiwan Nagar-B","August 2013",NA
"809","SIRSA","Taruwana","August 2013",7.57
"810","SIRSA","Tejakhera","August 2013",NA
"811","SONIPAT","Ahulana","August 2013",1.98
"812","SONIPAT","Anwali-Pz","August 2013",NA
"813","SONIPAT","Barauli-Pz","August 2013",8.5
"814","SONIPAT","Barswani- DW","August 2013",NA
"815","SONIPAT","Barwasni Pz (s)","August 2013",NA
"816","SONIPAT","Bega Pz","August 2013",NA
"817","SONIPAT","Bhainswal","August 2013",1.6
"818","SONIPAT","Bhunderi","August 2013",1.68
"819","SONIPAT","Bichpuri1","August 2013",NA
"820","SONIPAT","Bohela","August 2013",NA
"821","SONIPAT","Butana","August 2013",0.83
"822","SONIPAT","Chirana","August 2013",2.55
"823","SONIPAT","Datauli-Pz","August 2013",24.05
"824","SONIPAT","Farmana","August 2013",6.9
"825","SONIPAT","Garhwal","August 2013",NA
"826","SONIPAT","Gohana Pz","August 2013",NA
"827","SONIPAT","Jagsi","August 2013",NA
"828","SONIPAT","Janti Khurd-Pz","August 2013",NA
"829","SONIPAT","Jhakauli- Pz","August 2013",NA
"830","SONIPAT","Kami- PZ","August 2013",32.65
"831","SONIPAT","Kathura Pz","August 2013",NA
"832","SONIPAT","Khanpur Kalan-Pz","August 2013",2.44
"833","SONIPAT","KheoraPz","August 2013",NA
"834","SONIPAT","Lath","August 2013",NA
"835","SONIPAT","Machhri","August 2013",NA
"836","SONIPAT","Mahara","August 2013",NA
"837","SONIPAT","Manauli-Pz","August 2013",12.35
"838","SONIPAT","Mohana Pzm","August 2013",NA
"839","SONIPAT","Mundlana DW","August 2013",NA
"840","SONIPAT","Mundlana- Pz","August 2013",NA
"841","SONIPAT","Murthal-Pz","August 2013",29.4
"842","SONIPAT","Nahri","August 2013",4.04
"843","SONIPAT","Pinana","August 2013",5.85
"844","SONIPAT","Pugthala-Pz","August 2013",6.55
"845","SONIPAT","Purkhas-Pz","August 2013",11.48
"846","SONIPAT","Rai(Bahalgarh)","August 2013",NA
"847","SONIPAT","Rathdhana-Pz","August 2013",15.8
"848","SONIPAT","Rohat","August 2013",0.86
"849","SONIPAT","Rukhi-Pz","August 2013",NA
"850","SONIPAT","Sisnah","August 2013",NA
"851","YAMUNANAGAR","Amadalpur","August 2013",1.43
"852","YAMUNANAGAR","Bhambauli-1 (m)","August 2013",NA
"853","YAMUNANAGAR","Bilaspur DW","August 2013",NA
"854","YAMUNANAGAR","Chhachrauli S","August 2013",NA
"855","YAMUNANAGAR","Choli","August 2013",1.89
"856","YAMUNANAGAR","Dhanauri S","August 2013",NA
"857","YAMUNANAGAR","Dhaurang S","August 2013",NA
"858","YAMUNANAGAR","Jhiwarheri S","August 2013",NA
"859","YAMUNANAGAR","Khizrabad","August 2013",NA
"860","YAMUNANAGAR","Mustafabad DW","August 2013",7.3
"861","YAMUNANAGAR","Mustafabad-Pz","August 2013",NA
"862","YAMUNANAGAR","Naggal-S","August 2013",NA
"863","YAMUNANAGAR","Radaur S","August 2013",NA
"864","YAMUNANAGAR","Rasulpur","August 2013",7.81
"865","YAMUNANAGAR","Rasulpur DW","August 2013",7.81
"866","YAMUNANAGAR","Sabri","August 2013",4.7
"867","YAMUNANAGAR","Sadhaura","August 2013",NA
"868","YAMUNANAGAR","Sadhaura DW","August 2013",7.37
"869","YAMUNANAGAR","Sadhaura S","August 2013",6.77
"870","YAMUNANAGAR","Shadipur","August 2013",NA
"871","AMBALA","Ambala Cantt","November 2013",1.62
"872","AMBALA","Balana","November 2013",1.17
"873","AMBALA","Dhanaura","November 2013",3.3
"874","AMBALA","Kakru","November 2013",1.34
"875","AMBALA","Khanahmadpur","November 2013",2.31
"876","AMBALA","Mulana","November 2013",2.42
"877","AMBALA","Naraingarh","November 2013",11.84
"878","AMBALA","Panjokhra","November 2013",2.83
"879","AMBALA","Pinjola","November 2013",2.59
"880","BHIWANI","Badala","November 2013",1.75
"881","BHIWANI","Bajina","November 2013",11.36
"882","BHIWANI","Bamla","November 2013",6.97
"883","BHIWANI","Baundkalan","November 2013",1.98
"884","BHIWANI","Bhawani khera DW","November 2013",6.35
"885","BHIWANI","Bhawani Khera Pz","November 2013",6.11
"886","BHIWANI","Bohal","November 2013",6.15
"887","BHIWANI","Chirya","November 2013",12.79
"888","BHIWANI","Dadri1","November 2013",2.28
"889","BHIWANI","Dhanana","November 2013",1.04
"890","BHIWANI","Gopi","November 2013",55.4
"891","BHIWANI","Gurera","November 2013",15.84
"892","BHIWANI","Gurera-pz","November 2013",14.35
"893","BHIWANI","Haluwas","November 2013",2.43
"894","BHIWANI","Imlota","November 2013",3.01
"895","BHIWANI","Isharwal","November 2013",15.98
"896","BHIWANI","Jhumpa","November 2013",27.77
"897","BHIWANI","Jhumpa Kalan","November 2013",26.56
"898","BHIWANI","Juikalan","November 2013",NA
"899","BHIWANI","Juikalan Pz","November 2013",27.11
"900","BHIWANI","Lachhmanpur","November 2013",8.91
"901","BHIWANI","Lohani","November 2013",7.45
"902","BHIWANI","Mauhala","November 2013",20.07
"903","BHIWANI","Mehrana","November 2013",11.35
"904","BHIWANI","Miran","November 2013",3.71
"905","BHIWANI","Miran-Pz","November 2013",4.26
"906","BHIWANI","Nayaatela","November 2013",20.36
"907","BHIWANI","Pataudi Khurd","November 2013",10.6
"908","BHIWANI","Sagban","November 2013",3.99
"909","BHIWANI","Sangwan PZM","November 2013",3.99
"910","BHIWANI","Sanwar","November 2013",4.28
"911","BHIWANI","Singhani-pz","November 2013",68.87
"912","BHIWANI","Siwani","November 2013",13.49
"913","BHIWANI","Sui","November 2013",3.34
"914","BHIWANI","Tosham","November 2013",5.43
"915","BHIWANI","Tosham-Pz","November 2013",8.19
"916","FARIDABAD","Achheja","November 2013",5.65
"917","FARIDABAD","Badraun","November 2013",2.45
"918","FARIDABAD","Baghaula","November 2013",1.64
"919","FARIDABAD","Ballabhgarh","November 2013",26.1
"920","FARIDABAD","Bamnikhera","November 2013",NA
"921","FARIDABAD","Barauli-Pz","November 2013",NA
"922","FARIDABAD","Bhopani","November 2013",17.86
"923","FARIDABAD","Dighaut","November 2013",10.51
"924","FARIDABAD","Hathin","November 2013",9.16
"925","FARIDABAD","Hodel","November 2013",8.19
"926","FARIDABAD","Hodel1","November 2013",8.19
"927","FARIDABAD","Jaindapur","November 2013",9.3
"928","FARIDABAD","Jawan- Pz","November 2013",9.39
"929","FARIDABAD","Kabulpur","November 2013",13.1
"930","FARIDABAD","Khambi","November 2013",0.73
"931","FARIDABAD","Kot","November 2013",6.11
"932","FARIDABAD","Lakhnaka","November 2013",9.4
"933","FARIDABAD","Lalwa","November 2013",3.3
"934","FARIDABAD","NH-IV CHQ PZ S","November 2013",49.66
"935","FARIDABAD","Pali2","November 2013",17.65
