"","X","Year","District","Block","Crop","Yield"
"243",2558,2015,"D4","B15","Paddy",1.72395440276556
"244",2559,2015,"D18","B16","Paddy",0.670554936010518
"245",2560,2015,"D18","B17","Paddy",0.213958844903912
"246",2561,2015,"D18","B18","Paddy",0.284062487174826
"247",2562,2015,"D18","B19","Paddy",-0.100585128969527
"248",2563,2015,"D18","B20","Paddy",0.7508051580838
"249",2564,2015,"D18","B21","Paddy",-0.194671596227858
"250",2565,2015,"D18","B22","Paddy",-0.649422854643123
"251",2566,2015,"D1","B23","Paddy",-0.649422854643123
"252",2567,2015,"D1","B24","Paddy",-0.980570322738621
"253",2568,2015,"D1","B25","Paddy",-0.649422854643123
"254",2569,2015,"D1","B26","Paddy",0.0368549065352897
"255",2570,2015,"D1","B27","Paddy",-0.660491850791162
"256",2571,2015,"D1","B28","Paddy",-0.649422854643123
"257",2572,2015,"D1","B29","Paddy",-0.660491850791162
"258",2573,2015,"D1","B30","Paddy",-0.649422854643123
"259",2574,2015,"D1","B31","Paddy",-0.649422854643123
"260",2575,2015,"D1","B32","Paddy",-0.649422854643123
"261",2576,2015,"D17","B33","Paddy",-0.253706242350732
"262",2577,2015,"D17","B34","Paddy",-1.86516759823607
"263",2578,2015,"D17","B35","Paddy",0.537726982234051
"264",2579,2015,"D17","B36","Paddy",-0.813612964172368
"265",2580,2015,"D17","B37","Paddy",-0.670638430593531
"266",2581,2015,"D6","B38","Paddy",-0.17253360393178
"267",2582,2015,"D6","B39","Paddy",0.272993491026787
"268",2583,2015,"D6","B40","Paddy",-0.78870772283928
"269",2584,2015,"D6","B41","Paddy",-0.526741480669025
"270",2585,2015,"D6","B42","Paddy",-0.131024868376634
"271",2586,2015,"D19","B43","Paddy",-0.17253360393178
"272",2587,2015,"D19","B44","Paddy",-0.00373141267418635
"273",2588,2015,"D19","B45","Paddy",-0.280456316375159
"274",2589,2015,"D19","B46","Paddy",-0.246326911585373
"275",2590,2015,"D19","B47","Paddy",-0.334878880769684
"276",2591,2015,"D19","B48","Paddy",-0.0802919693647889
"277",2592,2015,"D19","B49","Paddy",-0.157774942401061
"278",2593,2015,"D5","B50","Paddy",0.231484755471641
"279",2594,2015,"D5","B51","Paddy",0.231484755471641
"280",2595,2015,"D5","B52","Paddy",0.231484755471641
"281",2596,2015,"D5","B53","Paddy",0.231484755471641
"282",2597,2015,"D12","B54","Paddy",0.729589582133392
"283",2598,2015,"D12","B55","Paddy",0.231484755471641
"284",2599,2015,"D12","B56","Paddy",0.231484755471641
"285",2600,2015,"D12","B57","Paddy",0.231484755471641
"286",2601,2015,"D12","B58","Paddy",0.231484755471641
"287",2602,2015,"D3","B60","Paddy",-0.214964755832596
"288",2603,2015,"D3","B61","Paddy",0.0294755757699304
"289",2604,2015,"D13","B62","Paddy",-0.6807850103959
"290",2605,2015,"D13","B63","Paddy",-0.187292265462498
"291",2606,2015,"D13","B64","Paddy",-0.494456908570579
"292",2607,2015,"D13","B65","Paddy",-0.763802481506192
"293",2608,2015,"D15","B66","Paddy",-0.297982226942888
"294",2609,2015,"D15","B67","Paddy",0.13186379013929
"295",2610,2015,"D15","B68","Paddy",-0.0323263193899536
"296",2611,2015,"D15","B69","Paddy",-0.190059514499508
"297",2612,2015,"D15","B70","Paddy",-0.344103044226383
"298",2613,2015,"D9","B71","Paddy",1.21201333091876
"299",2614,2015,"D9","B72","Paddy",0.227795090088961
"300",2615,2015,"D9","B73","Paddy",0.763718986923179
"301",2616,2015,"D9","B74","Paddy",0.320959141001622
"302",2617,2015,"D9","B75","Paddy",0.174294942040106
"303",2618,2015,"D9","B76","Paddy",-0.47508616531151
"304",2619,2015,"D10","B77","Paddy",0.609675457196304
"305",2620,2015,"D10","B78","Paddy",1.57636778745837
"306",2621,2015,"D10","B79","Paddy",0.596761628356925
"307",2622,2015,"D10","B80","Paddy",0.482382001493856
"308",2623,2015,"D10","B81","Paddy",1.42140184138582
"309",2624,2015,"D8","B82","Paddy",0.0885102218928047
"310",2625,2015,"D8","B83","Paddy",0.272071074681117
"311",2626,2015,"D8","B84","Paddy",-0.253706242350732
"312",2627,2015,"D8","B85","Paddy",-0.306283974053917
"313",2628,2015,"D8","B86","Paddy",0.573701219715177
"314",2629,2015,"D8","B87","Paddy",0.817219134972034
"315",2630,2015,"D21","B88","Paddy",-0.213119923141256
"316",2631,2015,"D21","B89","Paddy",1.1769615097833
"317",2632,2015,"D21","B90","Paddy",0.962960917587879
"318",2633,2015,"D21","B91","Paddy",1.33469470489285
"319",2634,2015,"D21","B92","Paddy",1.37159135871965
"320",2635,2015,"D21","B93","Paddy",0.789546644601936
"321",2636,2015,"D14","B94","Paddy",0.130018957447951
"322",2637,2015,"D14","B6","Paddy",0.918684932995724
"323",2638,2015,"D14","B95","Paddy",0.886400360897277
"324",2639,2015,"D14","B96","Paddy",1.82910986617193
"325",2640,2015,"D20","B97","Paddy",0.638270363912071
"326",2641,2015,"D20","B98","Paddy",1.29226355299204
"327",2642,2015,"D20","B99","Paddy",0.596761628356925
"328",2643,2015,"D20","B100","Paddy",1.04597838869817
"329",2644,2015,"D20","B101","Paddy",1.15113385210454
"330",2645,2015,"D20","B102","Paddy",0.832900212848422
"331",2646,2015,"D7","B103","Paddy",-0.518439733557996
"332",2647,2015,"D7","B104","Paddy",-0.335801297115354
"333",2648,2015,"D7","B105","Paddy",-0.809000882444018
"334",2649,2015,"D7","B106","Paddy",-0.280456316375159
"335",2650,2015,"D7","B107","Paddy",-0.434499846102034
"336",2651,2015,"D7","B108","Paddy",-0.130102452030964
"337",2652,2015,"D7","B109","Paddy",-0.134714533759314
